Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-07-06 00:00:00+01:00,1109.0995820811097,1141.0736240870515,1090.1149946400817,1135.0784912109375,640387,0.0,0.0
2020-07-07 00:00:00+01:00,1105.1028535995015,1142.0728405644034,1104.1036647626122,1140.074462890625,248011,0.0,0.0
2020-07-08 00:00:00+01:00,1112.0970416414084,1151.0284442936038,1112.0970416414084,1146.0694580078125,532611,0.0,0.0
2020-07-09 00:00:00+01:00,1168.0520274110697,1173.0479727806637,1139.0755442674247,1145.0706787109375,206737,0.0,0.0
2020-07-10 00:00:00+01:00,1173.0476902778903,1180.5566089965905,1145.1452933198584,1157.0606689453125,226574,0.0,0.0
2020-07-13 00:00:00+01:00,1194.0307510014266,1194.0307510014266,1129.0834716582528,1138.076171875,483043,0.0,0.0
2020-07-14 00:00:00+01:00,1110.0988097654508,1138.4257892027406,1110.0988097654508,1120.0906982421875,155556,0.0,0.0
2020-07-15 00:00:00+01:00,1135.0786835252193,1150.0665182548657,1123.0884157415023,1139.075439453125,170847,0.0,0.0
2020-07-16 00:00:00+01:00,1122.089216747571,1139.7648111347924,1096.1103034479836,1128.0843505859375,210494,0.0,0.0
2020-07-17 00:00:00+01:00,1126.0859155273438,1149.0672607421875,1123.0883487601902,1149.0672607421875,198385,0.0,0.0
2020-07-20 00:00:00+01:00,1152.0648165522396,1185.0380506773251,1142.0729274234257,1183.0396728515625,177843,0.0,0.0
2020-07-21 00:00:00+01:00,1189.0347235217066,1206.020933857731,1166.053380125909,1168.0517578125,337687,0.0,0.0
2020-07-22 00:00:00+01:00,1154.0631943780022,1194.0307508932578,1143.072116336307,1183.0396728515625,246588,0.0,0.0
2020-07-23 00:00:00+01:00,1160.0581431939972,1193.0313720703125,1160.0581431939972,1193.0313720703125,106122,0.0,0.0
2020-07-24 00:00:00+01:00,1193.031338721742,1206.020792158411,1164.0548656707115,1174.0467529296875,98558,0.0,0.0
2020-07-27 00:00:00+01:00,1169.0510442503846,1200.0259009783863,1169.0510442503846,1177.0445556640625,76217,0.0,0.0
2020-07-28 00:00:00+01:00,1199.026583747385,1199.725967132721,1169.0509191537003,1194.0306396484375,143762,0.0,0.0
