Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-07-06 00:00:00+01:00,2932.87879784521,2953.863620589588,2860.9308341502,2918.888916015625,908937,0.0,0.0
2020-07-07 00:00:00+01:00,2898.902854380357,2920.16335286046,2862.9288789382017,2870.923095703125,2155353,0.0,0.0
2020-07-08 00:00:00+01:00,2854.934372573863,2901.9003913036395,2845.940879625608,2875.919189453125,767135,0.0,0.0
2020-07-09 00:00:00+01:00,2901.900755479114,2906.350417438439,2771.9947299239197,2786.98388671875,2171729,0.0,0.0
2020-07-10 00:00:00+01:00,2771.994825167551,2802.9724169412334,2759.0042221656845,2776.9912109375,1818960,0.0,0.0
2020-07-13 00:00:00+01:00,2798.975151400074,2821.95852465327,2779.9888865387384,2818.960693359375,1550638,0.0,0.0
2020-07-14 00:00:00+01:00,2787.983306830752,2822.9580078125,2764.9999318998894,2822.9580078125,1852109,0.0,0.0
2020-07-15 00:00:00+01:00,2842.94384765625,2866.926502258623,2826.5038335602817,2842.94384765625,3390644,0.0,0.0
2020-07-16 00:00:00+01:00,2851.9371332688766,2859.9313508814034,2813.964599609375,2813.964599609375,1603286,0.0,0.0
2020-07-17 00:00:00+01:00,2832.9509954169243,2832.9509954169243,2796.9770145227412,2825.9560546875,1609314,0.0,0.0
2020-07-20 00:00:00+01:00,2829.9529618396805,2846.940673828125,2800.9739237417457,2846.940673828125,933532,0.0,0.0
2020-07-21 00:00:00+01:00,2871.9222951935294,2871.9222951935294,2801.972900390625,2801.972900390625,2433254,0.0,0.0
2020-07-22 00:00:00+01:00,2801.972900390625,2811.9656710767545,2771.9945883322375,2801.972900390625,1437799,0.0,0.0
2020-07-23 00:00:00+01:00,2799.9743225225793,2855.933837890625,2781.7665479059524,2855.933837890625,1050867,0.0,0.0
2020-07-24 00:00:00+01:00,2798.9753373115823,2814.9637719409952,2767.997745217095,2773.993408203125,1069618,0.0,0.0
2020-07-27 00:00:00+01:00,2784.985437776306,2789.98182356349,2754.007845895766,2775.991943359375,1150034,0.0,0.0
2020-07-28 00:00:00+01:00,2774.9924982725065,2784.985269242159,2738.019245684792,2767.99755859375,1369222,0.0,0.0
2020-07-29 00:00:00+01:00,2777.989990060362,2811.5806758111066,2764.0349992796173,2803.97119140625,760743,0.0,0.0
2020-07-30 00:00:00+01:00,2813.963990367139,2817.9610983080015,2709.039906919501,2749.010986328125,708212,0.0,0.0
2020-07-31 00:00:00+01:00,2741.0172335739053,2744.015065036071,2667.070724173807,2675.06494140625,1846533,0.0,0.0
