Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-07-06 00:00:00+01:00,174.27270866878723,176.61180186968926,172.73330975319953,175.07240295410156,23620552,0.0,0.0
2020-07-07 00:00:00+01:00,174.35269235801815,175.25235421454903,172.17354090558513,174.51263427734375,19482141,0.0,0.0
2020-07-08 00:00:00+01:00,172.61335072000998,175.49224412977313,171.9735983237182,172.7932891845703,23084125,0.0,0.0
2020-07-09 00:00:00+01:00,174.67257916908875,176.84973252854658,172.47341587319048,173.4530487060547,33886858,0.0,0.0
2020-07-10 00:00:00+01:00,171.93363149077095,176.1120112602587,170.4342102859096,175.3123321533203,23917444,0.0,0.0
2020-07-13 00:00:00+01:00,178.23119398371153,181.52992350697437,176.6118087978768,178.33114624023438,25498679,0.0,0.0
2020-07-14 00:00:00+01:00,175.25236086340217,179.51071166992188,174.4726477903337,179.51071166992188,32097550,0.0,0.0
2020-07-15 00:00:00+01:00,182.42957403326903,187.72753183659617,181.84979602243166,182.6494903564453,39223709,0.0,0.0
2020-07-16 00:00:00+01:00,183.20926771004545,183.409187475845,179.65064401895242,181.72984313964844,20231292,0.0,0.0
2020-07-17 00:00:00+01:00,181.72984448269818,184.0289599386351,180.77020824570778,183.7490692138672,31507620,0.0,0.0
2020-07-20 00:00:00+01:00,182.9293762073078,183.74906707236113,180.4303410132189,183.2692413330078,21043153,0.0,0.0
2020-07-21 00:00:00+01:00,185.42840959780656,186.36804926210854,181.80981155289064,182.86940002441406,25797353,0.0,0.0
2020-07-22 00:00:00+01:00,182.9493833997388,183.5691392829888,177.37153469178486,178.75100708007812,35329921,0.0,0.0
2020-07-23 00:00:00+01:00,180.11045066007875,184.5287581456681,179.37074603129034,183.48915100097656,29380276,0.0,0.0
2020-07-24 00:00:00+01:00,179.97051697486305,183.76905362912757,177.69339616288812,182.72946166992188,32433522,0.0,0.0
2020-07-27 00:00:00+01:00,182.9493725256025,187.0277997874856,182.9493725256025,184.92860412597656,29477191,0.0,0.0
2020-07-28 00:00:00+01:00,185.0285862204675,187.22773431122957,181.2300493802958,183.02935791015625,23650535,0.0,0.0
2020-07-29 00:00:00+01:00,183.70907636688906,184.788661415183,181.5499062703012,182.08970642089844,25319326,0.0,0.0
2020-07-30 00:00:00+01:00,182.92937884852242,183.42918589455664,174.13277178774013,176.99166870117188,32691494,0.0,0.0
2020-07-31 00:00:00+01:00,177.49147258484567,180.3503694473405,173.9528454732473,174.57260131835938,32286740,0.0,0.0
2020-08-03 00:00:00+01:00,174.57261360118747,181.0301276865194,173.45305064017444,180.85018920898438,28469972,0.0,0.0
2020-08-04 00:00:00+01:00,181.1300642798532,183.26923775410324,179.93053046069525,182.46954345703125,22176477,0.0,0.0
2020-08-05 00:00:00+01:00,183.8290263897173,196.12428283691406,183.8290263897173,196.12428283691406,63836538,0.0,0.0
2020-08-06 00:00:00+01:00,189.04701147493043,191.26615597091333,180.27040100097656,180.27040100097656,51804633,0.0,0.0
2020-08-07 00:00:00+01:00,178.93091892596865,180.62226727840678,173.7129322487894,174.4926300048828,50006393,0.0,0.0
2020-08-10 00:00:00+01:00,175.79212665967944,181.88977843866456,170.71408547796227,171.75369262695312,35888052,0.0,0.0
2020-08-11 00:00:00+01:00,173.81289931220795,178.57105679271257,173.64496488064543,177.8113555908203,37158117,0.0,0.0
2020-08-12 00:00:00+01:00,177.01167576774054,180.630274115033,176.25197450368898,179.39076232910156,33555470,0.0,0.0
2020-08-13 00:00:00+01:00,176.93170552702728,178.0312871992598,174.8325096992748,176.07203674316406,22242458,0.0,0.0
2020-08-14 00:00:00+01:00,173.2531310322098,173.75293810499662,169.05473941847956,170.45420837402344,30132548,0.0,0.0
2020-08-17 00:00:00+01:00,170.87402949271853,174.89248227616693,170.8340363887797,173.93284606933594,26584373,0.0,0.0
2020-08-18 00:00:00+01:00,171.65372601544428,175.8920950816787,170.95399923049754,171.95361328125,24542066,0.0,0.0
2020-08-19 00:00:00+01:00,171.79368184592897,176.05203247070312,171.1339328715144,176.05203247070312,27480634,0.0,0.0
2020-08-20 00:00:00+01:00,172.4334245141968,173.2331188089006,168.45496484549284,168.71485900878906,29913315,0.0,0.0
2020-08-21 00:00:00+01:00,169.41459917560377,170.35423890211726,165.99592066734712,168.27503967285156,38634363,0.0,0.0
2020-08-24 00:00:00+01:00,170.15430440306105,172.35345225720567,166.09286898898094,171.83364868164062,21441198,0.0,0.0
2020-08-25 00:00:00+01:00,172.29349923429155,174.47265080707774,167.97515869140625,167.97515869140625,24524067,0.0,0.0
2020-08-26 00:00:00+01:00,168.37500511525062,170.01437166487486,166.51671367716673,169.53456115722656,20071141,0.0,0.0
2020-08-27 00:00:00+01:00,169.67449831229115,171.47379144211564,167.69525146484375,167.69525146484375,22970768,0.0,0.0
2020-08-28 00:00:00+01:00,169.1347121301026,170.25429035669956,166.5357244764666,169.11471557617188,32922529,0.0,0.0
2020-09-01 00:00:00+01:00,171.93361278941512,175.79212354701448,169.47455556963953,172.77328491210938,44753369,0.0,0.0
2020-09-02 00:00:00+01:00,174.6325822071794,178.21120255626124,173.7729134612782,174.31271362304688,24374150,0.0,0.0
2020-09-03 00:00:00+01:00,175.2123568135055,177.1516105923165,165.85596830291146,166.6756591796875,29961334,0.0,0.0
2020-09-04 00:00:00+01:00,165.63605002123913,172.50240243204138,165.01728561103354,171.37384033203125,29942030,0.0,0.0
2020-09-07 00:00:00+01:00,173.29309952278373,175.97205796676957,172.43343079392696,175.25234985351562,15110610,0.0,0.0
2020-09-08 00:00:00+01:00,176.11199103979857,177.45747981072228,170.95399427950053,174.23272705078125,34164831,0.0,0.0
2020-09-09 00:00:00+01:00,174.27272315508702,176.07203163338556,173.15316021432398,174.9124755859375,44970973,0.0,0.0
2020-09-10 00:00:00+01:00,173.97283499070275,177.03865284353014,172.19352307470453,174.71255493164062,24075859,0.0,0.0
2020-09-11 00:00:00+01:00,174.05279990919138,182.72945811394933,173.6929382278346,181.9297637939453,30086769,0.0,0.0
2020-09-14 00:00:00+01:00,182.38959137802442,184.04893915525346,179.77059212176587,181.5699005126953,24952980,0.0,0.0
2020-09-15 00:00:00+01:00,184.90861217674245,188.26731616702813,182.82941301581315,185.96820068359375,40374211,0.0,0.0
2020-09-16 00:00:00+01:00,185.50838568070222,188.16736283553536,184.34882966917942,185.72830200195312,39225981,0.0,0.0
2020-09-17 00:00:00+01:00,182.42956893508497,185.76827628942004,180.39934688889093,184.92860412597656,19588763,0.0,0.0
2020-09-18 00:00:00+01:00,186.04817826711684,186.9278435884615,180.5303192138672,180.5303192138672,78774702,0.0,0.0
2020-09-21 00:00:00+01:00,177.93132187699146,178.23619687679235,171.93363686990185,173.0731964111328,30056101,0.0,0.0
2020-09-22 00:00:00+01:00,173.89288276682387,177.1516193770733,171.91363578456256,172.03359985351562,27060014,0.0,0.0
