Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-09-29 00:00:00+01:00,6.0,5.900000095367432,5.0,5.5,222272,0.0,0.0
2020-09-30 00:00:00+01:00,5.5,5.5,5.5,5.5,0,0.0,0.0
2020-10-01 00:00:00+01:00,5.5,5.625,5.0,5.5,255000,0.0,0.0
2020-10-02 00:00:00+01:00,5.5,5.5,5.5,5.5,0,0.0,0.0
2020-10-05 00:00:00+01:00,5.5,5.480000019073486,4.75,5.025000095367432,288144,0.0,0.0
2020-10-06 00:00:00+01:00,5.025000095367432,4.949999809265137,4.767000198364258,5.025000095367432,230219,0.0,0.0
2020-10-07 00:00:00+01:00,4.875,4.824999809265137,4.75,4.875,959210,0.0,0.0
2020-10-08 00:00:00+01:00,4.875,4.775000095367432,4.775000095367432,4.875,10158,0.0,0.0
2020-10-09 00:00:00+01:00,4.875,4.769999980926514,4.769999980926514,4.875,20000,0.0,0.0
2020-10-12 00:00:00+01:00,4.875,4.775000095367432,4.775000095367432,4.875,1383909,0.0,0.0
2020-10-13 00:00:00+01:00,4.875,4.775000095367432,4.775000095367432,4.875,10336,0.0,0.0
2020-10-14 00:00:00+01:00,4.875,4.8979997634887695,4.849999904632568,4.875,6871,0.0,0.0
2020-10-15 00:00:00+01:00,4.875,4.974999904632568,4.824999809265137,5.0,194044,0.0,0.0
2020-10-16 00:00:00+01:00,5.0,5.0,5.0,5.0,98935,0.0,0.0
2020-10-19 00:00:00+01:00,5.0,5.099999904632568,5.039999961853027,5.099999904632568,69608,0.0,0.0
2020-10-20 00:00:00+01:00,5.099999904632568,5.099999904632568,5.099999904632568,5.099999904632568,0,0.0,0.0
2020-10-21 00:00:00+01:00,5.099999904632568,5.119999885559082,5.110000133514404,5.099999904632568,35735,0.0,0.0
2020-10-22 00:00:00+01:00,5.099999904632568,5.0,5.0,5.099999904632568,20000,0.0,0.0
2020-10-23 00:00:00+01:00,5.099999904632568,5.099999904632568,5.099999904632568,5.099999904632568,858783,0.0,0.0
2020-10-26 00:00:00+00:00,5.099999904632568,5.099999904632568,5.0,5.099999904632568,3000,0.0,0.0
2020-10-27 00:00:00+00:00,5.099999904632568,5.099999904632568,5.099999904632568,5.099999904632568,0,0.0,0.0
2020-10-28 00:00:00+00:00,5.099999904632568,5.0980000495910645,5.0980000495910645,5.099999904632568,2000,0.0,0.0
2020-10-29 00:00:00+00:00,5.099999904632568,5.09499979019165,5.0,5.099999904632568,15034,0.0,0.0
2020-10-30 00:00:00+00:00,5.099999904632568,5.0,5.0,5.099999904632568,1592,0.0,0.0
2020-11-02 00:00:00+00:00,5.099999904632568,5.099999904632568,5.099999904632568,5.099999904632568,0,0.0,0.0
2020-11-03 00:00:00+00:00,5.099999904632568,5.099999904632568,5.099999904632568,5.099999904632568,0,0.0,0.0
2020-11-04 00:00:00+00:00,5.099999904632568,5.09499979019165,5.077000141143799,5.150000095367432,136985,0.0,0.0
2020-11-05 00:00:00+00:00,5.150000095367432,5.150000095367432,5.139999866485596,5.150000095367432,186309,0.0,0.0
2020-11-06 00:00:00+00:00,5.150000095367432,5.019999980926514,5.019999980926514,5.150000095367432,23500,0.0,0.0
2020-11-09 00:00:00+00:00,5.150000095367432,5.1479997634887695,5.1479997634887695,5.150000095367432,36000,0.0,0.0
2020-11-10 00:00:00+00:00,5.150000095367432,5.025000095367432,5.025000095367432,5.150000095367432,30000,0.0,0.0
2020-11-11 00:00:00+00:00,5.150000095367432,5.150000095367432,5.150000095367432,5.150000095367432,0,0.0,0.0
2020-11-12 00:00:00+00:00,5.150000095367432,5.050000190734863,5.014999866485596,5.150000095367432,322640,0.0,0.0
2020-11-13 00:00:00+00:00,5.150000095367432,5.150000095367432,5.150000095367432,5.150000095367432,0,0.0,0.0
2020-11-16 00:00:00+00:00,5.150000095367432,5.150000095367432,5.150000095367432,5.150000095367432,9809,0.0,0.0
2020-11-17 00:00:00+00:00,5.150000095367432,5.019999980926514,5.019999980926514,5.150000095367432,8400,0.0,0.0
2020-11-18 00:00:00+00:00,5.150000095367432,5.150000095367432,5.119999885559082,5.150000095367432,42276,0.0,0.0
2020-11-19 00:00:00+00:00,5.150000095367432,5.150000095367432,5.150000095367432,5.150000095367432,0,0.0,0.0
2020-11-20 00:00:00+00:00,5.150000095367432,5.150000095367432,5.150000095367432,5.150000095367432,0,0.0,0.0
