Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2020-07-06 00:00:00-04:00,949.3900146484375,955.9500122070312,945.27001953125,951.6900024414062,0,0.0,0.0,0.0
2020-07-07 00:00:00-04:00,950.1900024414062,956.1199951171875,941.1799926757812,942.1799926757812,0,0.0,0.0,0.0
2020-07-08 00:00:00-04:00,943.4299926757812,945.030029296875,932.6799926757812,941.9199829101562,0,0.0,0.0,0.0
2020-07-09 00:00:00-04:00,941.4500122070312,944.0900268554688,921.6400146484375,932.4099731445312,0,0.0,0.0,0.0
2020-07-10 00:00:00-04:00,930.75,936.469970703125,926.5,935.0900268554688,0,0.0,0.0,0.0
2020-07-13 00:00:00-04:00,942.0900268554688,958.97998046875,935.8800048828125,937.22998046875,0,0.0,0.0,0.0
2020-07-14 00:00:00-04:00,939.6699829101562,948.739990234375,934.3400268554688,937.22998046875,0,0.0,0.0,0.0
2020-07-15 00:00:00-04:00,961.8300170898438,981.469970703125,961.8300170898438,979.5999755859375,0,0.0,0.0,0.0
2020-07-16 00:00:00-04:00,978.239990234375,979.0800170898438,962.6500244140625,973.010009765625,0,0.0,0.0,0.0
2020-07-17 00:00:00-04:00,976.5700073242188,984.2100219726562,975.3200073242188,982.1799926757812,0,0.0,0.0,0.0
2020-07-20 00:00:00-04:00,987.2100219726562,990.6599731445312,973.3699951171875,976.0999755859375,0,0.0,0.0,0.0
2020-07-21 00:00:00-04:00,980.27001953125,982.1400146484375,964.52001953125,966.47998046875,0,0.0,0.0,0.0
2020-07-22 00:00:00-04:00,969.8300170898438,974.0900268554688,963.02001953125,965.510009765625,0,0.0,0.0,0.0
2020-07-23 00:00:00-04:00,967.75,967.75,951.5999755859375,953.7100219726562,0,0.0,0.0,0.0
2020-07-24 00:00:00-04:00,950.52001953125,950.52001953125,934.8599853515625,941.3400268554688,0,0.0,0.0,0.0
2020-07-27 00:00:00-04:00,944.260009765625,951.030029296875,941.1900024414062,950.4000244140625,0,0.0,0.0,0.0
2020-07-28 00:00:00-04:00,952.97998046875,960.489990234375,951.2899780273438,951.5900268554688,0,0.0,0.0,0.0
2020-07-29 00:00:00-04:00,955.0999755859375,970.739990234375,948.8499755859375,966.6900024414062,0,0.0,0.0,0.0
2020-07-30 00:00:00-04:00,955.260009765625,959.9199829101562,947.7999877929688,958.25,0,0.0,0.0,0.0
2020-07-31 00:00:00-04:00,960.8200073242188,961.1300048828125,942.2999877929688,950.4199829101562,0,0.0,0.0,0.0
2020-08-03 00:00:00-04:00,958.760009765625,971.9199829101562,956.6199951171875,969.25,0,0.0,0.0,0.0
2020-08-04 00:00:00-04:00,954.27001953125,961.0,950.030029296875,953.5900268554688,0,0.0,0.0,0.0
2020-08-05 00:00:00-04:00,958.52001953125,963.989990234375,953.280029296875,963.0399780273438,0,0.0,0.0,0.0
2020-08-06 00:00:00-04:00,967.77001953125,977.2899780273438,954.3400268554688,960.4500122070312,0,0.0,0.0,0.0
2020-08-07 00:00:00-04:00,957.4099731445312,957.4099731445312,945.97998046875,951.760009765625,0,0.0,0.0,0.0
2020-08-10 00:00:00-04:00,953.47998046875,958.0999755859375,949.9299926757812,952.2999877929688,0,0.0,0.0,0.0
2020-08-11 00:00:00-04:00,956.5,956.9199829101562,943.010009765625,944.010009765625,0,0.0,0.0,0.0
2020-08-12 00:00:00-04:00,953.0700073242188,957.9299926757812,951.6599731445312,956.6599731445312,0,0.0,0.0,0.0
2020-08-13 00:00:00-04:00,952.2899780273438,959.6400146484375,950.9299926757812,954.3900146484375,0,0.0,0.0,0.0
2020-08-14 00:00:00-04:00,952.7999877929688,955.5499877929688,947.8699951171875,952.469970703125,0,0.0,0.0,0.0
2020-08-17 00:00:00-04:00,956.030029296875,966.2000122070312,955.1300048828125,963.4199829101562,0,0.0,0.0,0.0
2020-08-18 00:00:00-04:00,965.02001953125,965.719970703125,951.1699829101562,955.5800170898438,0,0.0,0.0,0.0
2020-08-19 00:00:00-04:00,957.8900146484375,960.6699829101562,950.9500122070312,952.47998046875,0,0.0,0.0,0.0
2020-08-20 00:00:00-04:00,947.52001953125,951.8099975585938,943.9000244140625,949.6599731445312,0,0.0,0.0,0.0
2020-08-21 00:00:00-04:00,948.72998046875,948.72998046875,935.4299926757812,938.5599975585938,0,0.0,0.0,0.0
2020-08-24 00:00:00-04:00,946.1900024414062,947.030029296875,930.489990234375,937.1300048828125,0,0.0,0.0,0.0
2020-08-25 00:00:00-04:00,939.6900024414062,941.22998046875,931.52001953125,937.0499877929688,0,0.0,0.0,0.0
2020-08-26 00:00:00-04:00,935.6500244140625,941.0499877929688,931.0399780273438,940.760009765625,0,0.0,0.0,0.0
2020-08-27 00:00:00-04:00,946.6599731445312,946.6599731445312,935.52001953125,941.6900024414062,0,0.0,0.0,0.0
2020-08-28 00:00:00-04:00,942.5,944.4500122070312,935.8900146484375,944.0499877929688,0,0.0,0.0,0.0
2020-08-31 00:00:00-04:00,942.8699951171875,949.5800170898438,939.5599975585938,945.8499755859375,0,0.0,0.0,0.0
2020-09-01 00:00:00-04:00,949.3300170898438,949.3900146484375,927.2899780273438,931.260009765625,0,0.0,0.0,0.0
2020-09-02 00:00:00-04:00,931.8900146484375,943.2899780273438,927.2899780273438,941.77001953125,0,0.0,0.0,0.0
2020-09-03 00:00:00-04:00,941.719970703125,947.3599853515625,918.27001953125,922.989990234375,0,0.0,0.0,0.0
2020-09-04 00:00:00-04:00,924.4600219726562,925.489990234375,904.1099853515625,922.989990234375,0,0.0,0.0,0.0
2020-09-08 00:00:00-04:00,920.0,923.7899780273438,912.3599853515625,914.4600219726562,0,0.0,0.0,0.0
2020-09-09 00:00:00-04:00,922.1300048828125,931.1199951171875,921.72998046875,924.52001953125,0,0.0,0.0,0.0
