Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2020-07-06 00:00:00-04:00,123.68445171827314,124.37778690120709,122.82247555099192,123.56266021728516,61100,0.0,0.0,0.0
2020-07-07 00:00:00-04:00,122.49454205838198,122.83183828029516,121.13597869738653,121.3327407836914,79500,0.0,0.0,0.0
2020-07-08 00:00:00-04:00,121.33275367205803,121.99798200965768,120.2646512386178,121.42645263671875,82700,0.0,0.0,0.0
2020-07-09 00:00:00-04:00,121.20157630944547,121.20157630944547,118.39077909846246,118.85924530029297,64600,0.0,0.0,0.0
2020-07-10 00:00:00-04:00,118.72808979390527,120.47078484879184,118.72808979390527,120.33961486816406,56700,0.0,0.0,0.0
2020-07-13 00:00:00-04:00,121.2671739116277,122.79437855341403,120.30213452225955,120.48953247070312,94300,0.0,0.0,0.0
2020-07-14 00:00:00-04:00,120.22716896794543,123.16913604736328,119.7774311354504,123.16913604736328,77300,0.0,0.0,0.0
2020-07-15 00:00:00-04:00,125.52086101473805,127.0105804110492,124.85563258121705,126.57022094726562,85300,0.0,0.0,0.0
2020-07-16 00:00:00-04:00,125.86752193234861,127.13238665972044,125.37094879854057,126.48590087890625,61200,0.0,0.0,0.0
2020-07-17 00:00:00-04:00,126.97306480758473,127.49774458959286,126.56081232273499,127.29161834716797,68600,0.0,0.0,0.0
2020-07-20 00:00:00-04:00,126.87939449571392,127.29164707359843,125.59580157530954,125.93309783935547,54700,0.0,0.0,0.0
2020-07-21 00:00:00-04:00,127.05743538944655,128.237965364543,126.55149805625022,127.35724639892578,73000,0.0,0.0,0.0
2020-07-22 00:00:00-04:00,126.94499802116783,128.42535318527476,126.56085223944984,128.39723205566406,54000,0.0,0.0,0.0
2020-07-23 00:00:00-04:00,128.2941443683898,129.24045522514552,127.76946452123399,128.1536102294922,67400,0.0,0.0,0.0
2020-07-24 00:00:00-04:00,127.91940715925588,128.31291713698837,126.81383354988228,127.12300872802734,87200,0.0,0.0,0.0
